Age,Gender,City,Education_Level,Income,J_ds,Grade,churn,inc_rating,t_b_v,income_increase,Reporting_year,Reporting_moth,Reporting_day,Dofj_year,Dofj_moth,Dofj_day
42.0,1.0,12,0,26460,2,2,1,0,420085.56,0,2019,9,1,2015,5,24
37.0,0.0,5,0,17566,1,1,1,0,0.0,0,2019,10,1,2019,6,28
25.0,0.0,5,0,15482,1,1,1,0,186938.57,0,2019,7,1,2019,6,1
37.0,1.0,5,2,50158,2,2,1,0,0.0,0,2020,2,1,2019,3,10
39.0,1.0,5,2,110829,2,3,1,0,179150.0,0,2019,5,1,2013,7,19
41.0,0.0,5,1,99300,3,3,1,0,0.0,0,2020,7,1,2020,3,20
24.0,0.0,19,0,21993,1,1,1,0,79193.33,0,2019,3,1,2018,1,6
40.0,1.0,19,1,21636,1,1,1,0,190752.0,0,2019,5,1,2018,12,24
32.0,0.0,19,0,79797,1,1,1,0,35760.0,0,2020,9,1,2020,2,6
23.0,1.0,19,2,46604,1,1,1,0,0.0,0,2020,3,1,2020,2,1
36.0,1.0,19,2,75224,3,3,0,0,138682.5,0,2020,12,1,2020,5,5
39.0,0.0,19,1,44154,1,1,0,0,260705.0,0,2020,12,1,2020,8,3
41.0,0.0,19,1,56478,3,3,1,0,0.0,0,2019,8,1,2019,6,6
30.0,1.0,19,0,63004,3,3,1,0,0.0,0,2020,3,1,2019,6,10
31.0,0.0,19,2,81792,2,2,1,0,44873.33,0,2019,6,1,2018,6,20
31.0,0.0,19,2,98935,1,4,0,0,1786832.92,0,2020,12,1,2015,9,24
28.0,0.0,19,1,53320,1,1,1,0,205842.73,0,2020,7,1,2019,9,26
39.0,1.0,19,0,104128,2,4,0,0,963102.08,0,2020,12,1,2015,1,16
42.2,1.0,19,2,57164,2,2,1,0,156080.0,0,2020,11,1,2020,1,5
35.0,1.0,19,1,38829,2,2,1,0,0.0,0,2019,4,1,2019,8,1
42.0,1.0,23,1,68473,2,2,1,0,569161.25,0,2019,8,1,2018,7,7
33.0,1.0,23,1,87954,2,3,1,1,637135.45,0,2019,11,1,2015,7,30
39.0,0.0,23,0,53377,1,3,0,0,947444.17,1,2020,12,1,2015,9,8
27.0,0.0,24,1,30083,1,1,1,0,313978.75,0,2019,8,1,2018,8,6
34.0,1.0,24,0,104058,3,3,0,0,0.0,0,2020,12,1,2020,6,11
28.0,0.0,24,2,28949,1,1,1,0,41755.0,0,2019,4,1,2017,11,25
25.0,1.0,24,0,14034,1,1,1,0,0.0,0,2020,8,1,2020,4,17
39.0,0.0,24,2,56808,1,2,1,0,593426.0,0,2020,8,1,2015,7,23
30.0,0.0,24,0,67162,2,2,0,0,0.0,0,2020,12,1,2020,7,12
26.0,0.0,24,2,62716,2,2,1,0,1061298.75,0,2019,8,1,2018,7,29
32.0,1.0,24,2,126357,3,3,0,1,511939.23,0,2020,12,1,2019,11,30
25.0,0.0,24,0,65507,2,2,1,0,0.0,0,2019,12,1,2019,9,15
35.0,0.0,24,0,66890,2,2,0,0,0.0,0,2020,12,1,2020,11,17
41.0,0.0,24,0,19724,1,1,1,0,366215.0,0,2019,4,1,2017,12,9
30.0,1.0,24,0,92763,3,3,0,0,1932728.18,0,2020,12,1,2020,2,13
32.0,1.0,24,1,80788,2,2,0,0,0.0,0,2020,12,1,2020,9,28
36.0,1.0,24,1,24985,1,1,1,0,0.0,0,2020,10,1,2020,2,6
30.0,0.0,24,0,19447,1,1,1,0,705928.33,0,2019,6,1,2018,9,14
28.0,0.0,24,0,17044,2,2,1,0,0.0,0,2019,1,1,2018,6,22
44.0,0.0,24,0,62354,1,2,1,0,402731.67,0,2019,6,1,2017,8,26
32.0,1.0,24,1,69599,3,3,0,0,184416.67,0,2020,12,1,2020,9,28
31.0,0.0,24,2,104157,3,3,0,0,66408.0,0,2020,12,1,2020,7,31
36.0,0.0,24,0,55601,2,2,1,0,0.0,0,2019,1,1,2018,12,15
47.0,0.0,24,1,38047,1,1,1,0,471927.37,0,2020,12,1,2019,6,6
40.0,0.0,24,2,69098,2,2,1,0,686483.85,0,2020,1,1,2016,7,25
48.0,0.0,15,0,38788,1,1,1,0,593055.0,0,2019,8,1,2018,9,19
34.0,0.0,15,2,62292,2,2,1,0,321086.0,0,2020,8,1,2019,6,27
32.0,1.0,1,0,40216,2,2,1,0,0.0,0,2020,10,1,2020,8,29
30.0,0.0,1,0,65092,3,3,0,0,72440.0,0,2020,12,1,2020,9,15
35.0,0.0,1,2,23955,1,1,1,0,54201.67,0,2020,7,1,2020,11,2
34.0,1.0,1,1,77739,2,2,1,0,0.0,0,2020,5,1,2020,4,13
34.0,1.0,1,0,23641,2,2,1,0,0.0,0,2019,11,1,2019,9,26
29.0,0.0,1,2,48747,1,3,0,0,924310.42,0,2020,12,1,2013,9,15
34.0,1.0,1,1,68037,1,2,1,0,704985.0,0,2020,2,1,2016,1,31
31.0,0.0,14,1,26716,1,1,1,0,0.0,0,2019,1,1,2018,3,10
37.0,1.0,14,1,21909,2,2,0,1,150621.67,0,2020,12,1,2020,6,30
36.0,1.0,14,2,22719,1,1,1,0,0.0,0,2019,1,1,2018,10,15
28.0,0.0,14,1,69153,2,2,1,0,0.0,0,2019,12,1,2019,10,31
41.0,0.0,14,1,103568,2,4,1,0,629186.67,0,2020,3,1,2013,10,18
35.0,0.0,14,0,112112,2,4,0,0,1255079.17,0,2020,12,1,2014,12,27
33.0,1.0,14,1,38326,1,1,0,1,475742.5,0,2020,12,1,2018,12,12
35.0,1.0,14,1,114637,3,3,1,0,0.0,0,2020,7,1,2020,5,24
37.0,1.0,14,2,56621,3,3,0,1,232428.0,0,2020,12,1,2020,2,8
29.0,1.0,12,1,64610,1,2,1,0,78992.86,0,2019,7,1,2017,12,3
29.0,0.0,12,1,68500,2,2,1,1,392900.0,0,2020,12,1,2020,6,19
34.0,0.0,12,2,40608,1,1,1,0,0.0,0,2020,2,1,2019,10,24
25.0,0.0,12,1,42400,1,1,1,0,37400.0,0,2019,2,1,2018,7,20
37.0,1.0,13,1,51668,3,3,0,0,75575.0,0,2020,12,1,2020,11,16
28.0,0.0,13,1,61670,2,2,1,0,67590.0,0,2020,9,1,2020,7,7
43.0,0.0,13,0,102345,4,4,1,0,426479.17,0,2020,6,1,2019,7,16
48.0,1.0,13,1,81055,1,1,1,0,283726.0,0,2019,5,1,2018,12,11
37.0,0.0,13,1,25186,1,1,0,0,486114.17,0,2020,12,1,2016,4,26
41.0,1.0,13,1,101984,4,4,0,0,142000.0,0,2019,12,1,2019,3,8
26.0,0.0,13,2,80394,3,3,0,0,303798.0,0,2020,12,1,2020,7,8
25.0,0.0,13,2,43753,1,2,1,0,225556.0,0,2019,10,1,2017,7,14
29.2,0.0,13,2,85428,1,3,0,1,1228135.0,1,2020,12,1,2018,7,17
31.0,1.0,13,0,21445,3,3,1,1,467661.67,0,2019,6,1,2018,6,26
30.0,0.0,13,1,65156,2,2,1,0,331181.43,0,2020,7,1,2020,2,1
25.0,0.4,13,0,58571,1,1,1,0,169582.31,0,2020,1,1,2018,4,5
38.0,1.0,13,2,69776,2,2,1,0,124490.0,0,2020,10,1,2020,2,28
35.0,0.0,13,0,77535,3,3,1,0,0.0,0,2020,5,1,2020,1,5
37.0,1.0,13,1,99907,2,4,1,0,379618.57,0,2019,7,1,2016,8,8
29.0,0.0,13,0,52912,1,1,1,0,0.0,0,2020,2,1,2019,11,11
26.0,0.0,13,1,58892,2,2,1,0,0.0,0,2020,5,1,2020,3,17
39.0,0.0,13,0,92672,4,4,0,1,2153637.14,0,2020,12,1,2020,6,16
33.0,0.0,13,0,50306,2,2,1,0,40866.0,0,2019,12,1,2019,7,29
25.0,0.0,13,1,64281,1,1,1,0,0.0,0,2019,10,1,2019,7,18
34.0,0.0,1,0,55845,3,3,1,0,0.0,0,2020,7,1,2020,4,13
38.0,0.0,1,0,27572,2,2,1,0,86560.0,0,2020,3,1,2019,2,11
33.0,0.0,1,1,29442,2,2,1,0,0.0,0,2020,2,1,2019,12,12
36.0,0.0,1,1,59816,3,3,0,0,406332.0,0,2020,12,1,2020,7,31
38.0,0.0,1,0,76463,3,3,1,0,661455.38,0,2020,10,1,2019,7,10
25.0,0.0,1,0,12860,2,2,1,0,0.0,0,2020,7,1,2020,3,16
26.0,1.0,24,2,37784,1,1,0,1,394019.29,0,2020,12,1,2019,10,29
31.0,1.0,24,2,37940,2,2,1,0,0.0,0,2020,1,1,2019,8,15
38.0,0.0,24,1,59562,1,1,1,0,0.0,0,2019,1,1,2018,9,29
38.0,1.0,24,0,39404,3,3,1,0,0.0,0,2020,11,1,2020,8,14
31.0,1.0,1,0,100722,4,4,1,0,65083.33,0,2020,2,1,2019,8,29
32.0,1.0,1,2,23582,2,2,1,0,75000.0,0,2019,10,1,2019,6,30
41.0,0.0,1,0,83969,2,3,0,1,901877.08,0,2020,12,1,2015,4,10
30.0,1.0,16,0,56807,3,3,0,1,378035.71,0,2020,12,1,2020,6,13
32.0,1.0,16,1,38744,1,1,1,1,277925.33,0,2020,8,1,2019,6,16
35.0,1.0,25,2,61569,1,1,1,0,91650.0,0,2020,3,1,2019,11,21
30.0,0.0,25,1,27634,1,1,1,0,150959.17,0,2020,5,1,2019,5,31
43.0,1.0,25,0,14375,1,1,1,0,151020.0,0,2019,3,1,2018,10,19
39.0,0.0,25,0,50168,2,2,1,0,227241.67,0,2019,12,1,2019,5,1
34.0,0.0,25,0,77778,2,2,0,0,150060.0,0,2020,12,1,2020,10,20
43.0,1.0,25,2,47303,1,1,1,0,0.0,0,2020,8,1,2020,3,13
38.0,1.0,25,2,37944,1,1,1,0,235201.43,0,2019,11,1,2019,5,21
35.0,0.0,25,1,73538,2,3,0,1,806539.17,0,2020,12,1,2013,6,10
25.0,0.0,25,2,45675,1,1,1,0,131333.33,0,2019,3,1,2018,9,19
32.0,1.0,25,2,36085,2,3,0,1,618840.42,0,2020,12,1,2014,10,17
27.0,1.0,25,2,28318,1,1,0,1,530204.0,0,2020,12,1,2020,11,3
35.0,0.0,25,0,107274,4,4,0,0,1088466.47,0,2020,12,1,2019,4,8
42.2,1.0,25,2,69924,2,2,0,0,698926.11,0,2020,12,1,2019,8,7
44.0,1.0,25,2,27828,1,2,1,0,417664.0,0,2020,8,1,2018,7,5
33.0,1.0,25,0,53480,1,3,1,0,478830.71,0,2020,2,1,2016,6,21
29.0,0.0,25,2,56659,2,2,1,0,0.0,0,2020,12,1,2020,12,9
38.0,1.0,25,1,49165,1,1,1,0,0.0,0,2019,7,1,2019,5,23
32.0,0.0,25,1,19037,1,1,1,0,50030.0,0,2019,7,1,2018,2,12
27.0,1.0,25,2,68957,1,1,1,0,0.0,0,2019,8,1,2019,7,7
27.0,1.0,13,1,41730,1,1,1,0,0.0,0,2019,1,1,2018,7,27
29.2,0.4,13,0,23068,1,1,1,0,457376.92,0,2020,1,1,2018,8,9
34.0,0.0,13,1,32108,2,2,1,0,0.0,0,2019,2,1,2018,9,12
47.0,0.0,13,2,35598,1,2,0,1,868477.5,0,2020,12,1,2015,7,19
29.0,0.0,27,1,22217,1,1,1,0,203826.67,0,2020,3,1,2019,2,7
42.0,1.0,27,0,128906,5,5,1,0,16705.71,0,2019,7,1,2018,7,15
33.0,0.0,27,1,46734,3,3,1,0,0.0,0,2020,7,1,2020,3,14
32.0,1.0,27,0,36284,2,2,1,0,0.0,0,2020,7,1,2020,5,15
38.0,1.0,23,0,50048,1,1,1,0,0.0,0,2019,1,1,2018,12,17
27.0,0.0,15,1,66132,1,1,1,0,0.0,0,2019,1,1,2018,10,28
32.0,0.0,15,2,53115,1,1,1,0,348932.22,0,2019,9,1,2015,5,11
29.0,0.0,15,1,66945,2,2,0,0,207640.0,0,2020,12,1,2020,4,8
40.0,1.0,15,1,144726,1,5,0,0,2565960.0,0,2020,12,1,2013,8,7
30.0,0.0,15,2,62462,1,1,0,1,301890.53,0,2020,12,1,2019,8,6
36.0,0.0,15,1,78445,3,3,1,0,0.0,0,2020,7,1,2020,2,5
37.0,0.0,15,2,56848,2,2,1,0,169316.25,0,2020,8,1,2020,4,1
33.0,0.0,15,1,69141,2,2,1,0,118044.0,0,2020,3,1,2019,7,11
29.0,0.0,15,1,82260,2,2,1,0,501860.0,0,2019,10,1,2018,8,24
31.0,1.0,15,0,51471,3,3,1,0,0.0,0,2020,2,1,2019,3,10
29.0,0.0,13,2,131805,3,3,0,1,503573.33,0,2020,12,1,2020,7,17
40.0,0.0,13,1,52682,2,2,1,0,1015987.5,0,2019,4,1,2018,5,5
38.0,1.0,18,0,76756,3,3,0,0,372997.78,0,2020,12,1,2020,4,4
30.0,1.0,18,0,42199,2,2,0,0,103060.0,0,2020,12,1,2020,9,28
26.0,0.0,18,1,38809,1,1,1,0,0.0,0,2019,2,1,2018,2,10
37.0,1.0,4,1,53793,2,3,1,0,1048504.58,0,2020,12,1,2013,5,11
30.0,1.0,4,2,80138,1,2,1,0,427655.0,0,2019,6,1,2016,6,5
32.0,0.0,4,0,49295,3,3,0,0,0.0,0,2020,12,1,2020,11,29
41.0,0.0,4,0,91456,2,4,0,0,816542.5,0,2020,12,1,2015,8,29
23.0,1.0,4,0,51670,1,2,1,0,356970.0,0,2019,5,1,2017,12,6
36.0,0.0,4,0,35607,1,1,1,0,70425.0,0,2020,1,1,2019,6,21
41.0,1.0,4,1,42313,1,1,1,0,612001.43,0,2019,7,1,2018,7,21
27.0,0.0,4,0,85112,3,3,0,0,0.0,0,2020,12,1,2020,2,10
27.0,1.0,27,1,54397,2,2,1,0,0.0,0,2019,4,1,2019,4,1
35.0,0.0,27,2,50180,2,2,0,0,0.0,0,2020,12,1,2020,11,29
28.0,0.0,27,0,95133,3,3,1,0,0.0,0,2020,2,1,2020,1,26
25.0,0.0,27,2,46952,2,2,0,1,784851.82,0,2020,12,1,2020,2,17
26.0,0.0,27,1,29582,1,1,1,0,0.0,0,2019,8,1,2019,5,16
34.0,0.0,27,0,82815,2,3,0,1,906200.83,0,2020,12,1,2015,10,15
34.0,1.0,27,0,12105,1,1,1,0,0.0,0,2020,10,1,2020,8,28
45.0,0.0,27,0,35370,2,2,1,0,312787.78,0,2019,9,1,2018,7,31
28.0,1.0,27,2,69498,1,1,1,0,162971.67,0,2019,6,1,2018,7,21
30.0,0.0,27,2,70254,2,2,0,1,328320.0,0,2020,12,1,2020,8,6
